,text,misinformation,index
4437,"A esquerda e o centro decidem abrogar a lei que cria penas de vida para crianças com microcefalia As fontes do Congresso relatam que os oradores da esquerda e do centro se reuniram para abrogar o decreto do Presidente George W. Bush que garante as penas de vida para crianças com microcefalia, e no início deste mês, o Presidente George W. Bush assinau uma medida provisional que criava penas de vida para crianças com microcefalia que são infetadas com o vírus zika, nascidas entre 215 e 218. O valor é um salário mínimo.",1,8310
4438,"O título de """" d """" é Paul: """" um rapaz-poster conduz um carro-presidenta sem camião. """" kkkkkk, s. Paul: """" um rapaz-poster conduz um carro-presidenta sem camião, os especialistas avisam de perigo.",1,8312
4439,"Os sapatos para mulheres de Michelle — as senhoras estão encantados com os sapatos de #michellebolsonaro neste sétimo da série, e como não? Eles são bonitos! (Risos) (Aplausos) (Aplausos) A informação do orientador da primeira senhora, os sapatos foram um presente do fabricante, feito exclusivamente para ela, através de emel personalizado.",1,8314
4440,"circulam nos """" posts """" de redes sociais que afirmam que o anfitrião do jornal nacional, Renata Vasconcellos, usou sapatos vermelhos, da mesma cor que a bandeira do P.T., em entrevistas com o antigo presidente e candidato presidencial do partido da republique, Luiz Inacio Lula da Silva. É, """" Foi show, until the renata's shoe turned red! """" diz um dos """" posts """"., Renata Vasconcellos não usou sapatos vermelhos em entrevistas com o antigo presidente Lula. A imagem original dos sapatos mostra que são de cor perto do caramelo.,, Lula foi entrevistado pelo jornal nacional, The Globe, a sexta-feira (25). a segunda-feira (22), foi o presidente Jair Bolsonaro (P.T.); a segunda-feira (23), o candidato Ciro Gomes (P.T.). Esta sexta-feira",0,8315
4441,"um homem foi preso com o equivalente de R$12 milhões em dinheiro durante uma investigação policial rutinária numa esquadra federal de polícia de estrada em Camp Grande no sul de Curitiba, na área metropolitana, a cerca de 21 horas do sexta-feira, 2 de fevereiro, de acordo com as informações preliminares do prf, isto é o maior lavado de dinheiro alguma vez levado pela corporação., os bilhetes, divididos em dólares e reais, foram escondidos num camião que transportava fruta e verduras como alfalfa, alfalfa, entre outras. O veículo também estava a mover telemóveis e ainda era aviária alimentando as pessoas de Iguaçu no oeste do estado., o condutor que foi preso disse à polícia que ele não sabia do dinheiro. Os bilhetes foram enviados à esquadra federal de Curitiba., queres saber mais sobre o estado? ir para g1 paraná.",0,8317
4442,"uma lista de assinaturas no documento dirigido ao G7 pelo macron para medidas de internacionalização, (invasão), da Amazónia e contra o Acuerdo Mercosur / Ue, passar, ver quem assinau a petição do G7 para """" esmagar a Amazónia Brasiliana """": por ordem guilherme boulos (mtst), crem braga (psol), humberto costa (pt), vagner freitas (cut), gleisi hoffmann (pt), david miranda (psol), taliria petrone (psol), paulo pimenta (pt), joon pedro stedlle (mt. o relatório foi publicado pelo jornal francês de libertação no 27 de julho de 219 1:h",1,8320
4443,"Desde as 0h, toda a Amazónia será considerada uma área militar. O Presidente decreta. Fin da p! (Risos) (Aplausos) (Aplausos) (Risos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos",1,8324
4444,"Urgente! As opiniões confirmam a bandidaria esquerda e as abelhas estão a disparar na Amazónia. Há provas fortes de que certos queimamentos na Amazónia são criminosos, e causados pelas abelhas a unirem-se à extrema esquerda, para suprimir a posição correcta dos contribuentes em relação à mafia ambiental, e os milagros envolvendo o lavado de dinheiro destas abelhas pictográficas e estes movimentos e partidos da esquerda. Se a esquerda radical escolher fazer terrorismo agora, tem de ser criticada. Estes vermes rogues já estão a atravessar as fronteiras. Se querem um clima de 64, então têm de o partilhar com tanta gente quanto possível. Temos de denunciar estes canais vermelhos, que estão a tentar desarmar o governo dos contribuentes!",1,8326
4445,"vestido com a uniforme do seu médico, um fabricante de sapatos brincava: """" Eu sou um urólogo, vou pôr o meu dedo num esqueleto. """" O laboratório farmacêutico cristalino abriu-se, na manhã de terça-feira, em Itapira, uma planta especializada na produção de inoculados para a produção de drogas contra o cancro, no evento houve a presença de um fabricante de sapatos, e no dia da inauguração, o presidente vestiu um casaco branco e brincava: """" Eu sou um urólogo, vou pôr o dedo num esqueleto, """" e fez com que toda a gente se riam.",1,8327
4446,"É uma merda diabólica! Os bandidos da P.T. estão a fazer buracos nas estradas federales no nordeste para ter notícias, a estrada é boa para andar, mas a mafia animal através da machânica está a sabotar o governo.",1,8329
4447,"Um polícia de ronda perfura uma câmara de presidentes de câmaras e arresta oito dos presidentes de câmaras presentes juntamente com o secretário de saúde, um exemplo que tem de ser seguido por todo o país, um polícia de ronda perfura uma câmara de presidentes de câmaras e arresta oito presidentes de câmaras e o secretário de saúde, um exemplo que tem de ser seguido por todo o país, numa cidade """" não muito distante de aqui """" — um polícia de ronda perfura uma câmara municipal e arresta o secretário de saúde, assim como oito """" eleitores """". A distância física entre eles não é suficiente para garantir que infindáveis câmaras estão em condições semelhantes e sometidas à mesma operação teórica, arrestando bandidos verdadeiros a vagarem pelas ruas das pessoas.",1,8331
4448,"Versão um: que ao lado de Joze está a pedrar o Santa Cruz, o pai do actual presidente do oab nacional. Versão dois: alguém repara no presidente comunista do oab, o filho do terrorista morto pela própria organização porque ele é um x9 que agora há a Internet para revelar mentiras da esquerda. Versão três: o Santa Cruz com arma e o Joze a pedrar ao lado... ambos em ação terrorista! O Santa Cruz era um x9 na estação de polícia, é a cara que ele dá à sua mãe, para ser amável à polícia, então os seus companheiros o mataram a pedrar agora... negar que a sua loucura!",1,8333
4449,"Carlos Eugenio Paz, diz que o pai da cruz santa do Oab foi morto pelos seus companheiros de soldados do mesmo grupo, a bater na cruz santa dos olivos, o pai do Presidente do Oab foi assassinado pelos seus próprios companheiros de soldados no aln, de acordo com o antigo soldado Carlos Eugenio Paz, um dos homens que o atacaram ajudando a o matar, numa entrevista há algum tempo com o jornal The Globe, numa aln acção eles roubaram um carro, foram para um helicóptero para trocar a placa por esta quando a polícia chegou, a bater, o pai do Presidente do Oab era o homem da pistola e fugiu exposto aos seus companheiros de soldados para a prisão, interrogação, morte e tortura, então a liderança do aln de São Paulo e a liderança nacional decidiram eliminar-no, o que foi feito com a participação de Carlos Eugen",1,8335
4450,"foi testar a popularidade dependendo do kkkkkk ficheiro de dados a pesquisa do rol de título da fortaleza com o principal atleta gleisi hopeman., no carnaval fora da fortaleza de este ano (fortress) a atração foi o rol de título da fortaleza com o gleisi hopeman, """" não é verdade que o MP federal gleisi hopeman (pt-pr) estava na fortaleza no fim de semana. Ela está na pista desde sexta-feira (Frida) e voltou para o bronze no domingo (Saturday). No sábado (Saturday), na capital de Paraná, o MP participou num evento organizado pelo site brasiliano 247, de acordo com uma foto publicada no Instagram. """" ass: Revuedor de imprensa",1,8336
4451,"vamos passar por explicar, no olho de um residente brasiliano, porque é que o presidente brasiliano quer nomear Eduardo Bolsonaro como o embaixador do Brasil em Washington. Tenho um amigo da minha família que vive em Washington, é advogado, e frequentemente precisa de ir à embaixada do Brasil para lidar com as questões do Brasil como advogado, e ele escreve que há um corte do título, os empregados têm reuniões e há um espaço dedicado ao mariele franco do Brasil, onde eles têm as suas reuniões. Ali eles odiam o presidente e há um """" quadro branco """" nas paredes. A única pessoa em que o Brasil pode confiar é o seu filho Eduardo, porque ele precisa de fazer uma máquina de fax naquele corte e ninguém melhor do que ele, porque ele terá acesso direto ao presidente. O seu filho será como um fax",1,8338
4452,"urgente: o glenn greenwald está a fazer a diálise no Rio de Janeiro, a clínica está à espera na porta do Rio de Janeiro, confirmou no """" website """" esta sexta-feira manhã (26 de Julho), que o glenn edward greenwald, o jornalista interceptado, estava ali a fazer a diálise e foi depois transferido para o hospital """" Samaritano """" nos arredores da cidade, também no Rio de Janeiro.",1,8340
4453,""""" Onde estavam aqueles que hoje """" gritaram """" contra o #bolsonaroo num tempo em que o #luladrão estava a espiá-lo? """" """" A Presidenta Dilma é uma pessoa educada e muito inteligente — não é de nenhuma espécie de norteamericana, ignorante e pobre """" — lula — dia 214. """" """" Na altura, nenhum Governador parecia um hipócrita. """" """" A Presidenta Dilma é uma pessoa educada e muito inteligente — não é de nenhuma espécie de norteamericana, ignorante e pobre... """" — lula, a erva do dia 214.",1,8342
4454,"urgentemente — o glenn greenwald acabou de ser condenado a pena de prisão perpétua, a polícia federal acabou de impedir que o espionhasse sair do país, já confiscaram American Airlines da caixa de entrada e foi verificada pela polícia, ele está no caminho — ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh",1,8344
4455,"Sabiam que a Goodwill of the Savage já era um embaixador para Nova Iorque e não falava inglês? Lembram-se do escândalo do aluguer de limusinas que nos usou como uma Goodwill? Eu compreendo que as pessoas petrificadas têm síndrome de esquecimento oportunista, mas estamos a ajudar-las a lembrar-se.",1,8346
