,text,misinformation,index
14153,"Quem é fã de panetone não precisa se contentar apenas com o bolo natalino. É possível encontrar esse sabor em brigadeiro, cookie, sorvete, bolo, pizza e até coxinha. Não é de hoje que as empresas começaram a apostar em produtos sabor panetone, mas a tendência ganhou força. Veja abaixo algumas opções disponíveis no mercado. A rede Mr. Cheney (www.mrcheney.com.br), que vende cookies, inspirou-se no chocotone para lançar o Cookietone: de chocolate meio amargo com raspas de limão e laranja, cravo e um toque de essência de rum. A marca trabalha com produtos tipicamente norte-americanos, mas decidiu apostar também em sabores que os brasileiros gostam, segundo o diretor, Lindolfo Paiva. Ao todo, são quatro sabores natalinos, que custam de R$ 7 a R$ 9. A rede de bolos caseiros The Original Cake (www.theoriginalcake.com.br) também lançou sua versão para o bolo natalino, chamado de Bolotone. É um bolo recheado com frutas secas, e o cliente pode escolher entre as coberturas de chocolate ou fondant [massa de açúcar]. A Coxinha du Chef (www.coxinhaduchef.com.br) transformou seu carro-chefe em uma versão da sobremesa de Natal. Diferente da coxinha de frango, a massa é doce e leva fava de baunilha, canela, cravo, noz moscada e raspas de laranja. O recheio tem frutas cristalizadas e uva passa. O pacote com seis custa R$ 4,50. A Dídio Pizza (www.didio.com.br) investe todo mês de dezembro na Pizzattone, versão feita de massa folhada com creme que leva a essência de panetone, coberta de frutas cristalizadas e uvas passas. Há duas opções de tamanho: mini, com quatro pedaços (R$ 27), e média, com seis pedaços (R$ 34). A opção está disponível somente na unidade da Lapa, zona oeste de São Paulo, até 31 de dezembro. Para Elídio Biazini, diretor da rede, a mistura provoca curiosidade entre os clientes e a intenção é continuar com a receita nos próximos anos. Na rede de cafeterias Starbucks (www.starbucks.com.br), o panetone virou bebida: frappuccino, latte e expresso. O preço é R$ 6,90. As bebidas são servidas com cobertura de chantilly e frutas cristalizadas. A Diletto (www.gelatodiletto.com) e a Casa Bauducco ( fizeram uma parceria e criaram o picolé de panetone. De acordo com as marcas, o sabor e aromas foram desenvolvidos a partir da massa clássica do panetone, mesclada com frutas cristalizadas. Os preços variam de R$ 7,50 a R$ 9,50. A Brigadeiros By Cousin’s (www.brigadeirosbycousins.com.br) aposta em um sabor específico para o fim de ano desde 2011. Edoardo Abrão, um dos donos da confeitaria, conta que naquele ano perguntou para sua mulher, a chef Giulianna Loduca Scalamandré, se eles fariam panetones para vender. Ela preferiu apostar em uma versão diferente, dando uma nova cara para a sobremesa de natal. O Brigatone é um brigadeiro de chocolate suíço recheado com panetone caseiro. Custa R$ 5,50 a unidade. A rede Cacau Show (www.cacaushow.com.br) oferece aos clientes o Truffon Panettone Artesanal, uma trufa com casca de chocolate ao leite e recheio de panetone com frutas cristalizadas. Custa a partir de R$ 2,50. Na rede Chocolates Brasil Cacau (www.chocolatesbrasilcacau.com.br), há uma opção de marshmallow coberto de chocolate na versão natalina: a Dinda Panettone inclui wafer, marshmallow sabor panetone coberto de chocolate ao leite e decorado com frutas cristalizadas. A caixa com três unidades tem preço sugerido de R$ 8,90. Enviar Siga UOL Economia Enviar",0,14153
4677,"Ministro do supremo Lewandowski quer aumenta o próprio salário em 16%, os salários reajustariam de pouco mais de 33mil  para 39 mil por mês...",0,4677
2998,"Ei, estou usando o Telegram para conversar. Vem comigo! Baixe aqui:",0,2998
6495,"Eleitor do Lula revoltado em Curitiba em frente a PF,  solta o verbo  😱😱",0,6495
15997,"Na hora de declarar aplicações financeiras no formulário do Imposto de Renda 2020, é preciso informar todos os rendimentos e o valor total dessas aplicações na declaração. Apenas aplicações com saldo abaixo de R$ 140 não precisam ser informadas. O informe de rendimentos fornecido pelo banco ou corretora é essencial para conseguir preencher o formulário do IR 2020 sem erros. Caso tenha aplicações em diferentes instituições financeiras, você deverá ter acesso a um informe de cada lugar. O documento normalmente está disponível no ambiente online dos bancos e corretoras. Mas, caso tenha dificuldade para localizá-lo, peça ajuda ao seu gerente. Não deixe para a última hora. Estas mesmas orientações valem para os investimentos de dependentes, como poupança, por exemplo, pois tudo deve ser informado na declaração do titular. Portanto, dependentes e cônjuge também devem ter seus informes providenciados. Quando um contribuinte mantém uma aplicação financeira, é preciso entender que duas informações precisam estar descritas na declaração: o saldo da aplicação (pois todo dinheiro em conta é considerado um bem) e os rendimentos desses investimentos. Na ficha ""Bens e Direitos"", você deve detalhar todas as suas aplicações financeiras, além de informar os saldos de cada investimento em 31/12/2018 e em 31/12/2019. Se você tiver dúvidas sobre o código correspondente ao tipo de aplicação, consulte o informe de rendimentos ou a instituição financeira. No campo ""Discriminação"" descreva a aplicação. Se for um título do Tesouro Direto, informe o tipo, data de vencimento, quantidade e o nome do banco ou corretora onde foi feita a compra. Para CDBs, LCIs e LCAs, coloque o nome do banco emissor e a data de vencimento. Os fundos de investimentos devem ser informados com seu nome completo. Poupança, LCI, LCA, CRA e CRI, por exemplo, são investimentos isentos de Imposto de Renda. Eles devem ser lançados como ""Rendimentos Isentos e Não Tributáveis"", na linha 12. Informe os dados do titular e dependentes separadamente, selecionando tipo de beneficiário. Se ficar em dúvida se determinado investimento é ou não isento, consulte o informe recebido pelo banco. Lá os valores já aparecem da forma que devem ser lançados. O preenchimento da ficha ""Rendimentos Sujeitos à Tributação Exclusiva/Definitiva"" é muito parecido com o da ficha ""Rendimentos Isentos"", mudando apenas os tipos de investimentos. Aqui entram os ganhos com títulos públicos comprados no Tesouro Direto, com CDBs e RDBs emitidos por bancos e financeiras e os rendimentos provenientes da maioria dos fundos de investimento. Conforme aparecerá descrito no informe de rendimentos, no campo Valor, coloque sempre o total de rendimentos líquidos (já descontados do imposto de renda). É importante confrontar o informe de rendimentos financeiros com os extratos mensais fornecidos pelo banco ou corretora ao longo do ano. Qualquer erro notado deve ser comunicado à instituição para que ela emita um novo documento corrigido. Dados inconsistentes acabam levando a declaração a ser retida na malha fina. Se a correção demorar a sair, garanta o envio da declaração até 30 de abril para evitar multas e entregue uma declaração retificadora quando tiver os informes corrigidos em mãos. Tire suas dúvidas com um especialista no grupo do UOLFaça o download do programa para declararQuer pagar menos imposto? Veja lista do que pode descontar ou nãoJá conferiu se você tem mesmo de declarar neste ano?Prazo vai até 30 de abril, e multa pode ser bem maior do que pareceLeia respostas às principais dúvidas sobre a declaração Veja mais economia de um jeito fácil de entender: @uoleconomia no Instagram.Ouça os podcasts Mídia e Marketing, sobre propaganda e criação, e UOL Líderes, com CEOs de empresas.Mais podcasts do UOL em uol.com.br/podcasts, no Spotify, Apple Podcasts, Google Podcasts e outras plataformas. Enviar Siga UOL Economia Enviar",0,15997
15461,"Lupa “Este é o Prefeito de Londres, subestimando a população mundial , tomando a vacina, sem tirar a proteção da agulha, e sem levantar a camisa.” FALSO Lupa We are heading into flu season. If you or someone you know is entitled to receive a flu jab, remember you can get one for free at your local high street pharmacy or GP surgery. Booking one is easy. Just visit  pic.twitter.com/eR1tkfIvcB — Mayor of London (gov.uk/coronavirus) (@MayorofLondon) September 28, 2020 Lupa",0,15461
6218,"*Pessoal...*

*Peço o Raciocínio de vcs*

Quantas vagas pro *Senado?*
São 2 certo?

*errado*

Só uma, pois o Eduardo, infelizmente ja está eleito.

E aí, pra quem vai a segunda Vaga?

- Alfredo em Segundo Lugar e Vanessa em Terceiro, nessas pesquisas.

Hissa vem atrás, e Plínio em Quinto.

Bem, são 2 votos.

De início estávamos aqui  falando de Plínio e Hissa.

Mas analisando a Cena, e o tempo que não temos.... Acho q nosso trabalho é tirar voto da Vanessa, pois essa posição comunista nao merece. PORTANTO,  na minha análise, não vejo votos suficientes para Plínio nem Hissa,  pra passarem esses 2, infelizmente.


Dessa forma, eu troco meu Voto voto do Plínio 5° colocado pro Alfredo 2°, e mantenho meu voto no Hissa que vem em 4° colocação.

Ficando, Hissa e Alfredo, unicamente pra não deixar a Vanessa GANHAR. Não q esses mereçam meu voto.",0,6218
16699,"TSE apresenta previsão do tempo de propaganda no rádio e na TV para cada candidato à Presidência. O Tribunal Superior Eleitoral (TSE) apresentou nesta quinta-feira (23) o tempo previsto para a propaganda no rádio e na televisão de cada um dos 13 candidatos à Presidência da República, para a campanha do primeiro turno das eleições deste ano.
O horário eleitoral na TV começa no dia 31, mas os programas dos presidenciáveis começam a ir ao ar em 1º de setembro, até 4 de outubro.
Os programas dos candidatos a presidente serão veiculados aos sábados, terças e quintas-feiras, em dois blocos diários de 12 minutos e 30 segundos. No rádio, haverá um bloco às 7h da manhã e outro às 12h. Na TV, o primeiro bloco será veiculado às 13h e o segundo às 20h30.
Além de um tempo fixo em cada um dos dois blocos diários, cada candidato à Presidência terá um número diferente de inserções de 30 segundos cada a serem veiculadas na programação de cada emissora ao longo de toda a campanha de primeiro turno.
Os tempos e o número de inserções poderão ser contestados pelos partidos. Por isso, poderá haver mudanças. Um julgamento definitivo sobre a distribuição do tempo pelo TSE está marcado para a próxima terça-feira (28).
O tempo de cada presidenciável corresponde a um cálculo proporcional à representação na Câmara dos Deputados de cada um dos partidos que integram a coligação. Abaixo, todos os tempos de cada candidato ( em ordem alfabética ).
Durante a audiência no TSE, seis candidatos ganharam, por sorteio, uma inserção a mais, referente a uma sobra do cálculo.
No mesmo evento, foi sorteada a ordem de veiculação do primeiro dia de propaganda para presidente, no dia 1ª de setembro.
A ordem mudará a cada dia, de modo que o primeiro de antes será o último no dia seguinte.
Assim, no segundo dia de propaganda, 4 de setembro, o primeiro programa será de Cabo Daciolo e no terceiro dia, 6 de setembro, o primeiro será de Eymael, e assim por diante.
Todos os dias, o último a veicular sua propaganda terá 9 segundos a mais, relativos a uma sobra no tempo de cada bloco.",0,16699
1724,"Nunca antes na história desse país o povo saiu às ruas para defender um político com tanta garra. Nunca gastaram tanto dinheiro com outdoor, camisas, cartazes, banners, folhetos,  carreatas, panfletos, placas, etc.
Parece piada, mas não é. Pela primeira vez na história o povo tá dando dinheiro pra um projeto de um político sendo que este nem partido tem direito.
A verdade veio à tona e mostrou que o político honesto que a mídia socialista tanto escondeu agora tá em alta e na popularidade. Ou o povo endoidou ou realmente vale a pena investir na campanha de um candidato que vai nos dar retorno maior que os poucos reais gastos em seu favor.

Bolsonaro merece cada centavo gasto em sua causa.
Não se trata de idolatria, se trata de investidas em uma causa em favor da família e do nosso Amado Brasil.",0,1724
14285,"Em um programa dedicado a discutir a importância da escola na vida das crianças, o jornalista Pedro Bial, 62, chamou o presidente Jair Bolsonaro (sem partido) de ""desgovernante, inominado, sem noção, delirante e acéfalo"". As definições foram feitas na abertura do Conversa com Bial da madrugada desta quinta-feira (17), antes dele apresentar os entrevistados: Claudia Costin, diretora do Centro de Excelência e Inovação em Políticas Educacionais da Fundação Getúlio Vargas e colunista da Folha, e Daniel Becker, pediatra do Instituto de Estudos em Saúde Coletiva da Universidade Federal do Rio de Janeiro. ""Difícil encontrar desgoverno que se compare no mundo"", disse Bial sobre a gestão Bolsonaro. ""Desde o início nosso desgovernante tentou negar a gravidade da crise, seguiu inventando remédios falsamente milagrosos, deu os piores exemplos, sem máscara e sem noção, causou aglomeração e sabotou ministros da Saúde e da Educação"". Pedro Bial fala sobre as expectativas para a volta do programa. Fernanda Montenegro e Pedro Bial . Aos 91 anos, Fernanda Montenegro faz um balanço da carreira e fala sobre o especial de Natal com a filha. Pedro Bial e Claudia Leitte. Zezé Motta e Pedro Bial . Laura Cardoso fala sobre os 70 anos da TV brasileira no Conversa com Bial, nesta sexta-feira, 13 de novembro. Barack Obama é entrevistado por Pedro Bial. Gustavo Mioto e Rafa Kalimann conversam com Pedro Bial. Lulu Santos é o entrevistado desta quarta-feira, dia 14, de outubro do 'Conversa com Bial'. Cantor fala sobre a sua carreira e o papel como técnico do 'The Voice Brasil'. Péricles fala sobre paternidade, samba e pandemia no 'Conversa com Bial' desta quarta-feira. Pedro Bial entrevista Alexandre Machado e Maria Ribeiro. Cid Moreira no 'Conversa com Bial': 70 anos de TV no Brasil. Pedro Bial conversa com Pepu Gomes, Baby do Brasil e Paulinho Boca de Cantor: homenagem a Moraes Moreira. Eva Wilma fala sobre teste com o premiado diretor Hitchcock. Romero Britto elogia arte de George W. Bush e sugere parceria entre os dois. Entrevistado de Bial em 18 de agosto, Romero Britto também comenta vídeo com obra de arte destruída. Glória Pires no 'Conversa com Bial', desta sexta-feira. Gilberto Gil fala sobre fé e quarentena. 70 anos da televisão brasileira: Lucélia Santos conversa com Pedro Bial sobre o sucesso internacional de Escrava Isaura. Nesta quarta-feira, dia 29, Pedro Bial promove o encontro entre a eterna Sporty Spice Mel C, ex-integrante das Spice Girls, e a cantora brasileira Wanessa Camargo. Carlos Alberto conta que chorou ao ver estúdio da Praça vazio: 'Eu, Raul Gil e Silvio Santos só voltamos quando tiver vacina'. Ana Beatriz Nogueira e Zélia Duncan contam que todos estão inseguros com reabertura. Negra Li e Rodrigo Mocotó falam sobre os desafios da quarentena com crianças. Decepcionada, Betty Faria diz que desconhece o Brasil atual. Nesta segunda-feira, dia 13, o cantor e compositor Tiago Iorc fala sobre a sua volta à vida pública, após a pausa de mais de um ano na carreira, e as lições aprendidas durante o seu período de distanciamento voluntário. O astro americano John Legend conversa com Pedro Bial nesta quinta-feira, 9 de jul.2020. Nesta sexta-feira, dia 3 de julho, o Conversa com Bial conta com a presença dos humoristas Marcelo Adnet e Fernando Caruso, em uma conversa descontraída sobre como fazer humor em tempos de pandemia. Bebel Gilberto e Mart'nália estão no 'Conversa com Bial' desta terça-feira, dia 30 de junho. Pedro Bial convidou a atriz Fernanda Torres e o humorista português Ricardo Araújo Pereira para uma conversa sobre humor e pandemia, no Brasil e em Portugal. Nesta segunda-feira, dia 29, sem perder a risada e a piada. Dorgival Dantas e Michel Teló estão no 'Conversa com Bial' desta sexta-feira, dia 26 de junho. Pandemia tornou combate à desigualdade mais urgente, dizem economistas a Bial. Conversa com Bial recebe os economistas Armínio Fraga e Laura Carvalho. Tá sendo muito difícil ficar sem ele', diz Milton Nascimento sobre Criolo, seu mais novo parceiro musical. O encontro de almas, como os próprios músicos definem, é o tema do ?Conversa? desta quarta, 24/6. Ativista dos direitos das mulheres, Luiza Brunet se emociona ao assistir trecho da série 'Em Nome de Deus'. Atriz conversou com Pedro Bial sobre o crescimento da violência contra a mulher na quarentena. Pedro Bial conversa com Zico e Paulinho da Viola. O jornalista não citou o nome do presidente, chamado de ""inominado"". Segundo ele, é um governante que contribuiu de forma decisiva para que mais gente morresse na pandemia ""Agora se supera, delirante, ao desprezar a única solução: a vacina"", completou. ""Como disse o próprio acéfalo que hoje ocupa o Palácio do Planalto, morrer todo mundo vai morrer mesmo"". Para Bial, a geração atual de crianças e adolescentes ficará marcada para sempre por um ano fora da escola. Com os convidados, ele falou sobre as consequências na saúde física e mental das crianças e adolescentes, e sobre a possível volta às aulas em 2021. Através das redes sociais, na manhã desta quinta (17), Bial compartilhou um vídeo que endossa sua opinião, juntamente com a hashtag ""#lugardecriançaénaescola"". Nos comentários, dividiu opiniões dos internautas. Apoiadores do atual governo o criticaram se manifestaram. ""Chato fazer um texto atacando nosso presidente Pedro Bial. Precisamos respeitar a opinião alheia, mesmo que não concordemos"", escreveu uma pessoa. Já outra, achou que o jornalista representou o Brasil. ""Bial, parabéns pela abertura do programa! Você representou o Brasil! Sempre com posicionamentos coerentes e assertivos"", disse.",0,14285
